Axial,Tangential,Radial,fault
0.67,0,8.32,1
-2.55,0.47,11.69,1
-1.65,-2.24,9.77,1
0.55,2.63,8.2,1
-0.39,3.22,11.1,1
-0.24,-0.55,11.49,1
-0.55,-2.04,9.26,1
-1.73,1.49,10.59,1
-1.69,-1.92,8.83,1
0.71,-0.86,8.87,1
-0.78,2.67,10.08,1
-2.94,1.92,11.06,1
-2.08,-0.43,10.32,1
-0.35,-0.63,9.06,1
-2.79,-0.16,9.92,1
-0.51,-0.31,9.18,1
0.27,1.96,8.47,1
-0.51,2.28,10.51,1
-2.79,-0.82,11.65,1
-0.55,-0.31,8.75,1
0.75,2.04,8.47,1
-1.69,-1.41,10.75,1
0.75,0.67,8.2,1
-0.55,3.1,9.38,1
-1.45,0.35,11.65,1
0.2,-1.1,9.49,1
-2,1.61,10.83,1
-1.41,-0.59,9.77,1
-0.2,-0.24,8.83,1
0,2.2,9.26,1
-2.28,1.65,11.1,1
0.55,2,8.51,1
-1.8,1.14,11.41,1
-1.61,-0.51,10.2,1
0.39,0.08,8.87,1
-0.2,1.88,9.45,1
-1.29,-1.33,9.96,1
0,1.65,8.36,1
-0.71,2.28,10.24,1
-2.63,-0.86,12.16,1
-0.78,-0.16,8.79,1
0.78,1.84,8.83,1
-1.1,-1.37,10.24,1
0.27,0.27,8.16,1
-0.16,3.06,8.83,1
-1.65,-0.86,11.38,1
-0.71,-1.1,9.18,1
-2.08,1.57,8.28,1
-1.45,-0.94,9.73,1
0.63,0.16,8.55,1
-0.94,2.75,9.96,1
-1.14,1.77,10.08,1
0.51,2.47,9.49,1
-1.69,1.33,11.53,1
-2.94,0.08,11.69,1
-0.82,-0.12,9.06,1
0.82,1.77,9.41,1
-0.59,-1.41,9.89,1
0.94,1.02,8.36,1
0,3.37,9.45,1
-1.53,-2.94,10.55,1
0.47,-1.73,11.34,1
-7.3,-1.77,12.28,1
2.35,5.33,10.2,1
-2.75,-4.39,10.71,1
1.53,0.12,7.92,1
-1.29,3.41,9.65,1
-0.82,3.41,11.41,1
1.8,1.33,8.36,1
-2.94,1.37,11.73,1
-1.02,-0.51,10.4,1
0.39,0,8.2,1
0.71,2.16,9.34,1
-1.14,-1.41,9.81,1
0.71,1.73,8.16,1
-0.67,2.43,10.51,1
-2.31,-0.98,11.77,1
-0.94,-0.35,8.94,1
-1.84,2.39,8.55,1
-1.06,-1.45,10.55,1
0.31,0.75,8.43,1
0.08,3.14,8.71,1
-1.57,-0.08,11.69,1
0.04,-1.22,10,1
-1.57,1.45,10.67,1
-1.57,-1.02,10.24,1
-0.16,0.2,8.79,1
-0.08,2.67,9.1,1
-1.96,1.14,11.06,1
-1.69,-1.77,10.67,1
0.82,0.94,8.16,1
-1.45,-0.63,10.24,1
0.35,0.16,8.79,1
0.12,1.92,9.49,1
-1.53,1.53,10.55,1
0.63,2.39,10.43,1
-1.1,2.16,11.02,1
-2.59,-1.1,11.53,1
-0.08,-0.35,8.55,1
0.63,2.24,8.79,1
-2.08,0.86,11.41,1
0.9,1.06,9.92,1
-0.35,2.79,9.18,1
-2.35,-0.9,12.36,1
-1.22,-0.67,9.61,1
0.78,2.28,7.65,1
-1.61,-1.49,10.4,1
-0.27,0.2,8.83,1
0.24,2.67,8.87,1
-1.88,0.24,11.22,1
-1.29,-2.12,10.47,1
0.75,0.98,7.65,1
-1.33,-1.1,9.73,1
0.16,0.2,8.87,1
-0.51,1.61,9.49,1
-1.65,1.41,10.51,1
-0.12,2.24,10.2,1
-1.69,1.06,11.61,1
-1.96,-0.98,10.94,1
0.43,-0.16,8.32,1
0.24,2.08,9.38,1
-1.57,0.82,10.94,1
0.75,1.33,9.45,1
-0.78,2.51,9.85,1
-2.35,-1.18,11.69,1
-0.71,-0.35,9.18,1
-0.16,2.28,8.47,1
-1.22,1.14,11.65,1
0,0.43,8.71,1
-0.27,3.1,8.9,1
-1.92,0.35,11.81,1
-1.49,-1.61,10.12,1
0.59,1.96,7.88,1
-1.57,-1.1,10.32,1
-0.43,0.12,9.06,1
-0.16,2.55,9.18,1
-2.16,0.98,10.98,1
-1.41,-1.61,10.71,1
0.51,0.63,8.28,1
-1.8,-0.98,10.51,1
0.9,0.31,8.43,1
-0.08,2,9.49,1
-1.61,1.41,11.06,1
-1.29,-1.22,9.92,1
-0.9,2.55,9.06,1
-2.59,-1.69,11.69,1
-0.31,-0.59,8.59,1
0.67,2.28,8.94,1
-2.43,0.98,11.34,1
-1.49,-0.98,10,1
0.43,0.43,8.79,1
-2.12,-0.78,11.81,1
-1.18,-0.9,9.77,1
0.24,2.16,8.16,1
-1.02,1.77,11.02,1
-2.75,-1.26,11.45,1
0.31,-0.51,7.81,1
-2.2,0.43,11.26,1
-1.18,-2.2,10.36,1
0.63,1.02,7.69,1
-0.35,2.79,9.49,1
-2.63,-1.22,12.08,1
-1.26,-0.55,9.34,1
-1.8,1.29,8.39,1
-1.18,-1.41,10.43,1
-0.16,0.2,8.71,1
-0.31,2.94,9.02,1
-1.96,0.31,11.45,1
-1.18,-1.88,10.2,1
0.35,1.65,7.85,1
-1.69,-1.18,10.2,1
-0.39,0.08,9.1,1
-0.43,2.16,9.34,1
-1.84,1.29,10.71,1
-1.61,-1.53,10.59,1
0.2,0.51,8.55,1
-1.57,-0.98,10.2,1
0.47,-0.08,8.67,1
-0.24,1.84,9.45,1
-1.65,1.18,10.63,1
-0.98,-1.29,9.69,1
-0.63,0.08,8.9,1
-2.47,-1.41,11.49,1
-0.27,-0.27,8.51,1
0.39,2.2,8.83,1
-2.28,0.67,11.41,1
-1.41,-1.1,9.92,1
-0.2,0.2,8.94,1
-1.96,-0.71,11.92,1
-1.14,-0.78,9.53,1
0.24,2.2,8.43,1
-1.57,1.53,11.38,1
-2.63,-1.26,11.49,1
0.35,-0.31,7.77,1
-2.08,0.31,11.26,1
-1.49,-2.16,10.4,1
0.71,0.98,7.73,1
-0.24,2.51,9.57,1
-2.67,-1.33,12,1
-1.06,-0.51,9.38,1
-1.84,2.16,8.12,1
-1.26,-1.41,10.51,1
0.04,0.12,8.51,1
-0.16,3.06,9.1,1
-1.84,0.35,11.45,1
-1.37,-1.73,9.77,1
-2.47,1.49,11.69,1
-1.14,-0.71,9.41,1
-0.08,0.2,8.9,1
-0.63,1.57,9.69,1
-1.96,2.24,11.02,1
-1.77,-2.16,10.04,1
-1.57,0.04,8.9,1
-2.67,-0.94,11.02,1
0.75,-0.31,8.04,1
-0.67,1.45,9.18,1
-1.84,1.65,10.79,1
-1.8,-0.63,9.81,1
-0.86,-2.24,7.61,1
-2.43,-1.77,12.79,1
-2.47,-1.92,10.55,1
0.2,2.08,8.08,1
-0.12,2.9,9.38,1
-2.43,-1.26,11.57,1
-0.98,-0.9,9.89,1
0.59,1.73,8.16,1
-1.37,-2.43,9.69,1
-0.75,-1.02,9.34,1
-0.27,2.75,9.85,1
-1.33,1.65,10.71,1
-0.9,-0.9,10.12,1
0.08,0.51,8.47,1
-2.59,-1.14,11.34,1
0.55,-0.2,8.08,1
0.04,1.88,9.38,1
-1.69,1.06,10.75,1
-1.57,-1.22,10.2,1
-0.59,-0.59,9.69,1
-2.35,0.35,11.26,1
-1.45,-2.04,10.08,1
0.63,1.53,7.92,1
-0.67,0.55,9.73,1
-3.26,-1.88,12.75,1
-0.98,-0.43,8.79,1
-2.12,2.82,8.16,1
-1.06,-2.75,9.61,1
-0.47,-0.04,9.57,1
0.2,2.51,8.94,1
-2,1.41,10.98,1
-1.33,-1.29,10.2,1
-2.04,1.26,7.73,1
-1.57,-0.75,10.24,1
0.35,-0.04,9.26,1
1.45,3.26,8.47,1
-3.8,-0.67,12.08,1
-1.57,-0.82,10.2,1
0.04,0.24,9.53,1
-1.53,0.55,11.57,1
-0.78,-2.55,9.92,1
0.24,1.49,7.77,1
0.04,1.57,8.39,1
0,0.12,9.61,1
1.65,3.1,8.67,1
-2.9,1.22,13.06,1
-1.8,-1.14,10.16,1
-0.08,-0.12,9.02,1
-1.73,0.43,11.3,1
-1.26,-1.49,9.73,1
0.67,1.84,7.81,1
-0.04,3.33,9.57,1
-1.57,0.98,11.22,1
1.53,1.84,9.96,1
-2.82,0.94,12.87,1
-1.53,-0.82,10.04,1
-0.2,0.2,9.38,1
1.29,1.96,7.49,1
-0.51,-3.06,9.96,1
-1.33,-0.86,10.24,1
-0.31,2.9,9.57,1
-2.12,-0.04,9.26,1
0.16,-4.31,8.2,1
0.35,1.88,7.53,1
-3.61,-1.37,12.43,1
-0.31,0.16,9.22,1
0.78,1.8,9.81,1
-2.24,0.12,13.3,1
-2.79,-1.37,11.34,1
-1.77,-0.08,8.47,1
-1.96,1.29,11.41,1
-1.1,-1.14,11.06,1
-0.27,0.16,9.45,1
-0.9,2.75,10.16,1
-2.2,2.55,10.4,1
-1.02,-0.82,9.3,1
0.39,-2.51,7.41,1
-2.71,0.51,11.69,1
-2.35,-2.55,10.75,1
0.63,3.02,8,1
0.08,-2.47,8.43,1
-5.14,-6.67,13.65,1
-0.98,-2.04,8.9,1
-4.51,2.71,7.92,1
-1.61,-0.94,10.2,1
-0.94,0.35,8.08,1
2,0.63,6.32,1
-3.06,0.35,13.06,1
1.37,-0.67,11.57,1
-0.35,3.18,9.02,1
-0.94,0.94,11.53,1
-0.9,0.16,10.63,1
0.39,-1.1,8.98,1
-1.77,2.43,11.1,1
-2.63,1.53,11.73,1
-0.47,2.94,8,1
-0.04,2.24,8.04,1
-2,-0.31,11.34,1
-0.12,-0.9,8.08,1
-0.2,2.67,8.08,1
-0.12,0.78,6.86,1
0.31,-0.67,10.08,1
0.12,3.14,9.53,1
-1.73,2.51,10.75,1
-1.14,-1.06,9.89,1
-0.71,-1.18,7.73,1
-1.69,1.65,7.61,1
-0.9,-0.75,11.41,1
0.27,-0.31,9.61,1
-0.39,2.79,9.1,1
-0.67,2.12,10.08,1
-1.65,-1.02,10.36,1
-1.02,-0.59,8.16,1
-2.04,1.45,8,1
-1.26,-0.94,10.9,1
0.31,-0.71,9.41,1
-0.24,3.96,9.57,1
-1.33,2.59,10.51,1
-2.43,-0.39,10.55,1
-1.61,0.2,7.88,1
-1.41,1.33,10.79,1
-1.53,-1.14,11.18,1
-0.2,1.61,8.63,1
0.35,3.3,8.67,1
-1.1,2.35,9.92,1
-0.82,1.53,9.26,1
-0.04,3.1,10.08,1
-2.55,0.35,12.28,1
-1.65,-1.57,12.36,1
-0.59,-0.35,9.85,1
-0.86,3.02,10.87,1
-1.92,1.57,11.34,1
-0.27,2.94,11.57,1
0.82,1.22,8.28,1
-2.55,-0.78,14.16,1
-3.06,-3.73,10.55,1
-0.94,1.29,9.34,1
-0.71,3.33,10.08,1
-2.16,1.14,12.4,1
2.12,-0.31,10.75,1
-2.55,1.29,13.65,1
-3.92,-2.28,12.28,1
-1.8,-0.16,9.73,1
1.29,2.12,8.79,1
-1.26,2.39,11.45,1
-1.69,0.59,10.87,1
-1.8,3.1,8.32,1
-4.04,0.82,13.18,1
-1.77,0.12,10.94,1
0.51,0,9.65,1
-0.12,1.49,9.85,1
-0.16,-4.12,8.32,1
-0.9,-0.98,10.55,1
-0.24,2.43,11.34,1
-3.06,1.65,12,1
-1.53,-0.31,10.51,1
-0.04,0.59,9.96,1
-0.31,2.2,9.73,1
-2.16,-2.24,10.2,1
-1.02,-1.96,10.04,1
-1.1,1.96,10.79,1
-2.63,2.39,11.92,1
-1.92,-0.39,11.92,1
0.98,-0.63,9.61,1
0.51,4.12,9.41,1
-0.47,3.02,10.67,1
-0.12,-2.86,8.2,1
-2.2,1.29,11.77,1
-3.73,-0.9,12,1
-7.73,-3.53,13.85,1
-3.06,-3.33,10.83,1
-0.63,1.1,9.89,1
-0.35,3.8,10.2,1
-1.57,1.49,11.65,1
-1.49,-0.47,12.28,1
-0.71,0.82,10.28,1
-1.37,0.24,11.49,1
-2.08,-1.1,10,1
1.61,2.2,7.57,1
-1.69,1.96,10.79,1
-2.82,1.8,10.9,1
-1.06,-1.53,11.18,1
-0.51,0.04,9.18,1
-1.77,-0.71,12.36,1
-2.43,-2.94,11.61,1
-1.06,0,10.16,1
-1.49,3.18,10.47,1
-1.49,0.39,11.34,1
-2.16,-1.26,11.06,1
0.12,0.75,8.28,1
0.9,2.63,8.24,1
-3.33,-3.26,11.1,1
-0.59,0.47,9.77,1
-1.02,3.41,10.16,1
-1.45,0.9,11.1,1
-2.31,-1.26,11.14,1
0.27,0.86,7.96,1
-4,-2.86,13.22,1
-2.82,-1.96,10.83,1
0.16,2.35,9.02,1
-1.02,3.33,9.85,1
-2.55,0.39,11.53,1
-0.98,0.39,9.1,1
-3.3,0.63,13.34,1
-5.49,-3.53,12.59,1
-2.08,-1.45,10.12,1
-0.43,2.12,9.18,1
-0.59,2.67,9.89,1
-2.75,0.16,11.77,1
-0.59,-0.86,8.59,1
-2.47,0.75,7.61,1
-4.51,-0.16,13.14,1
-1.02,-0.71,9.45,1
-0.04,1.96,8.75,1
-0.71,1.61,9.45,1
-2.71,-0.94,13.93,1
-3.37,-4.08,11.61,1
0.86,0.78,7.49,1
-2.55,-1.45,11.65,1
-0.67,0.04,8.98,1
1.45,0.94,7.34,1
-1.77,1.73,10.67,1
0.2,-0.43,10.67,1
-1.18,1.29,9.92,1
-2.35,2.16,10.32,1
-1.1,-2.63,8.04,1
0.59,-1.8,8.04,1
-0.12,2,10.43,1
-0.71,0.51,11.89,1
0.55,1.45,7.02,1
-0.31,2.82,9.41,1
-2.08,0.24,11.06,1
-1.69,-1.22,9.57,1
-1.65,0.86,7.69,1
-4.51,-1.61,13.02,1
-1.37,-0.55,10.12,1
0.16,1.65,7.45,1
-0.94,1.77,9.45,1
-1.92,-0.27,14.16,1
-1.96,-1.8,11.96,1
-0.47,1.96,9.38,1
-2.55,-0.16,9.73,1
-0.9,1.14,7.06,1
1.37,0.63,6.32,1
0.67,1.18,10.24,1
-0.35,0.59,11.45,1
-0.78,1.65,10.87,1
-3.65,1.45,13.65,1
-3.69,-1.02,12.91,1
-0.98,-0.59,10.08,1
0.35,1.57,9.14,1
-1.37,2.9,10.83,1
1.45,0.9,11.65,1
1.49,2.24,9.85,1
-2.43,1.57,13.85,1
-1.84,-0.47,10.63,1
-1.22,0.59,8.04,1
0.59,2.94,7.3,1
-1.69,-1.06,11.06,1
-0.51,-0.35,9.96,1
-0.12,2.35,9.3,1
-1.22,3.22,10.24,1
-1.53,0.2,10.16,1
0.12,-0.82,8.12,1
-3.61,0.08,12.67,1
-3.57,-0.51,12.91,1
-0.67,-0.82,10.24,1
0.59,1.53,9.38,1
-1.14,2.39,10.28,1
-2.35,0.78,11.96,1
-1.26,-0.27,10.12,1
0.51,2.51,8.36,1
-4.04,-2.63,14.2,1
-3.18,-4.24,11.85,1
-0.86,-0.71,9.65,1
-1.33,2.79,10.87,1
-2.51,1.96,12.4,1
-1.69,-0.86,10.63,1
-0.24,-0.75,9.3,1
1.37,0.86,7.34,1
-1.49,-0.78,9.96,1
0.51,1.37,8.08,1
1.45,2.98,8.39,1
-3.26,-3.26,10.47,1
-0.55,0.9,10.08,1
-0.86,2.59,10.2,1
-1.96,0.43,11.06,1
-2.35,-0.51,11.85,1
-0.31,1.14,8.67,1
0.04,3.18,8.55,1
-2.35,-3.02,10.32,1
-1.02,-1.06,9.77,1
-1.53,2.79,11.18,1
-2.43,2.71,12.55,1
-1.88,-0.98,11.06,1
-0.59,-0.24,10.67,1
-0.27,1.49,9.57,1
-0.94,2.82,10.24,1
-2.63,0.59,11.61,1
-0.08,2.63,9.41,1
-2.79,1.02,12.98,1
-4.24,-0.75,13.1,1
-0.47,-0.51,9.96,1
0.67,1.96,9.1,1
-0.75,2.94,10.43,1
1.53,0.08,12.12,1
1.18,2.12,9.65,1
-2.28,1.92,14.04,1
-4.9,-2.47,13.26,1
-2.2,-1.33,10.43,1
0.04,0.98,9.14,1
-1.84,-1.22,9.41,1
0.71,-1.65,7.45,1
0.78,1.96,10.08,1
-2.9,0.43,12.94,1
-3.88,-1.18,12.83,1
-0.78,-0.08,10.16,1
0.59,1.18,8.94,1
-0.82,-4.04,7.41,1
1.49,-1.41,7.92,1
1.69,1.26,9.02,1
-2.94,1.14,12.71,1
0.78,0.51,11.1,1
-0.31,2.59,9.18,1
-1.18,0.2,9.57,1
-1.92,-1.45,10.71,1
-0.16,-0.2,9.26,1
0.04,2.71,8.55,1
-1.33,-0.55,9.53,1
-0.16,2,8.71,1
-1.14,2.82,10.2,1
-1.96,-0.08,10.71,1
-0.08,-0.75,8,1
0.16,1.88,7.22,1
-2.59,-0.47,11.69,1
-0.47,-0.31,9.85,1
-0.16,1.65,9.1,1
-1.06,2.79,10.12,1
-2.59,0.9,11.61,1
0.04,-0.39,9.18,1
-3.02,1.18,14.28,1
-4.47,-2.98,13.53,1
-3.65,-3.53,11.69,1
-0.2,1.1,9.69,1
-1.45,3.8,11.34,1
-2.47,2.24,12.87,1
-1.69,-1.02,11.18,1
-0.67,-0.55,9.85,1
-0.59,1.18,9.65,1
0.59,-5.14,6.39,1
2.08,-1.57,7.73,1
1.1,2.2,9.85,1
-1.53,2.63,13.65,1
1.06,1.49,7.65,1
0.78,3.06,8.67,1
-2.12,2.2,10.47,1
-2.43,-0.67,9.96,1
-0.9,3.26,8.36,1
-2.79,2.98,13.14,1
-1.92,-0.39,11.73,1
-0.63,-0.82,9.73,1
-0.47,1.45,9.57,1
-1.57,2.94,10.67,1
-3.22,0.86,12.04,1
2.31,1.49,7.85,1
0.16,1.45,10.87,1
-1.61,-0.63,13.3,1
-1.69,-1.77,12.32,1
-0.78,-1.1,9.92,1
-1.29,2.67,11.41,1
-0.63,1.73,13.3,1
0.16,1.84,6.9,1
0.04,4.04,8.39,1
-1.69,2.43,10.24,1
-0.82,-2.71,7.69,1
-1.45,2.51,6.16,1
-2.9,0.55,12.08,1
-1.84,-0.51,10.24,1
0.2,1.06,8.12,1
0.31,2.16,8.36,1
-2.59,-3.14,10.9,1
-0.55,1.61,9.92,1
-0.82,3.26,10.71,1
-1.92,1.49,11.65,1
-2.16,-0.35,12.36,1
-1.29,-0.71,9.69,1
-0.04,3.3,8.67,1
-1.65,2.59,10.28,1
-1.45,-0.39,10.98,1
-1.41,1.18,10.59,1
-4.04,0.16,13.1,1
-4,-0.86,12.87,1
-1.37,0.04,10.87,1
1.14,2.08,9.41,1
-0.71,2.43,10.28,1
0.75,-2,11.89,1
3.26,-0.04,5.49,1
1.53,-0.31,8.36,1
-0.78,-1.49,11.34,1
-1.02,-1.92,11.81,1
-1.22,-0.39,11.26,1
-1.1,1.06,11.1,1
-3.37,-0.82,13.14,1
-4.79,-2.51,13.22,1
-2.59,-1.88,11.1,1
0,1.49,9.22,1
-2.75,-0.47,9.34,1
-1.8,0.08,7.81,1
0.47,2.43,7.22,1
-2.24,0.59,7.92,1
-0.63,0.75,9.57,1
0,4.39,8.24,1
-1.22,2.86,10.55,1
-1.92,-0.24,10.59,1
-1.41,-0.9,11.1,1
-1.8,0.39,8.83,1
-2.79,0.24,10.12,1
-0.82,-0.78,6.32,1
2.28,-0.04,5.33,1
1.41,0.43,8.12,1
-0.71,-0.12,12.43,1
0.47,3.3,12.79,1
-0.39,2.59,9.89,1
-1.37,-0.27,9.69,1
-0.55,-0.2,8.32,1
-0.16,2.2,7.34,1
-2.63,-0.31,8.67,1
-0.63,-0.82,10.4,1
1.02,1.53,9.45,1
-0.9,2.75,10.87,1
-2.08,0.9,12.04,1
-2.71,-1.18,12.24,1
-1.1,0.59,9.96,1
0.63,-2.43,9.49,1
-0.24,-3.77,10.24,1
0.12,-0.59,10,1
-0.55,2.35,11.57,1
-3.02,0.86,14.4,1
-5.18,-4.2,13.38,1
-2.08,-3.06,11.06,1
-0.12,-0.27,8.83,1
-0.78,2.94,10.24,1
-0.82,0.39,11.49,1
2.39,0.63,5.84,1
0.78,1.61,8.98,1
-2.12,-0.63,13.69,1
-2.43,-2.39,12.16,1
-0.94,1.06,10.43,1
-1.92,2.79,10.98,1
-2.04,0.12,8.71,1
0.24,2.2,7.49,1
-0.98,2.47,9.92,1
-2.28,0.9,11.89,1
0.16,2.31,8.63,1
-2.98,0.75,13.61,1
-4.86,-3.37,12.75,1
-2.08,-2.79,10.43,1
-0.27,1.73,9.96,1
-0.16,2.59,10.51,1
-2.16,1.18,11.61,1
1.61,1.57,12.36,1
2.04,0.43,7.3,1
-0.55,-2.43,10.83,1
-1.73,-2.63,12.4,1
-1.14,-0.31,11.65,1
-0.94,1.53,11.45,1
-5.02,-1.29,13.81,1
-6.94,-3.92,14.63,1
-4.75,-4.51,12.24,1
-2.43,-2.2,10.43,1
0.35,-0.24,11.57,1
2.94,2.08,9.18,1
1.8,2.9,8,1
0.51,4.28,8.28,1
-0.55,-3.57,10.28,1
1.49,-2.12,8.47,1
2.24,0.24,7.49,1
2.04,-1.57,7.26,1
0.82,-4.51,6.35,1
-1.49,3.18,10.32,1
-1.33,4,11.3,1
-2.28,0.63,11.77,1
-2.12,-0.9,11.77,1
-1.57,0.04,10.59,1
-1.45,2.59,10.4,1
-1.49,3.77,10.79,1
0.35,1.41,12.47,1
0.24,2.55,6.63,1
0.2,4.51,7.88,1
-1.53,2.51,9.57,1
-0.24,1.1,10.12,1
-0.71,2.28,10.28,1
-2.35,2.16,11.49,1
-2.28,-0.94,10.67,1
-0.71,-0.16,8.79,1
0.55,1.77,8.47,1
-1.84,1.53,11.38,1
0.04,-0.04,8.71,1
-0.51,2.67,9.38,1
-2,1.33,10.32,1
-1.29,-1.69,10.43,1
0.08,0.31,8.55,1
-2.12,-1.26,10.9,1
-0.67,-0.67,8.94,1
0.63,2,8.55,1
-2.12,1.18,11.38,1
-1.88,-0.98,10.59,1
-0.16,-0.24,8.71,1
0.59,1.84,9.1,1
-1.41,-1.53,9.92,1
0.86,0.2,8.28,1
-0.43,3.3,9.22,1
-1.41,-0.47,11.1,1
-0.98,-1.65,9.38,1
-2.94,1.02,12.4,1
-2.2,-0.78,10.51,1
0.16,-0.47,8.63,1
1.37,1.61,8.28,1
-1.88,1.26,11.3,1
-1.92,-0.71,10.04,1
-0.39,-0.16,8.79,1
-1.96,0.9,10.9,1
-0.98,-2.75,9.49,1
0.86,0.31,8.24,1
-0.59,3.22,8.75,1
-1.26,2.2,9.49,1
0.08,1.45,9.22,1
-1.37,2.79,9.92,1
-1.53,-0.82,10.51,1
-0.39,-0.39,8.08,1
1.73,2.51,7.14,1
-5.26,-3.45,13.73,1
-3.14,-3.49,11.53,1
-1.29,0.59,10.32,1
-1.29,2.55,11.65,1
-3.61,1.65,13.06,1
-2.51,-0.63,11.77,1
-0.86,-0.31,9.57,1
0.35,1.18,8.55,1
-0.82,-2.39,8.16,1
2.2,-2.28,6.24,1
1.41,0.71,7.92,1
-0.51,1.06,11.53,1
0.08,-0.98,11.85,1
0.27,2.67,8.83,1
-2.24,1.96,11.65,1
-1.65,-0.94,12.08,1
-0.59,-0.47,9.61,1
0.35,2.24,8.43,1
-0.98,-3.14,9.69,1
-0.67,-0.55,9.85,1
0.31,2.39,8.94,1
-2.2,1.41,10.83,1
-1.37,-0.12,10.71,1
-0.55,-0.16,9.1,1
-1.22,2.04,9.1,1
-1.88,-1.26,11.34,1
-0.47,1.41,7.81,1
0.04,4.08,8.63,1
-1.77,0.63,9.65,1
0.47,2.08,9.81,1
-0.63,2.08,10.87,1
-1.92,-0.51,10.43,1
-1.18,-0.2,8.75,1
0.27,2.79,7.57,1
-1.49,2.71,7.92,1
-0.35,-0.59,9.65,1
-0.27,2.94,8.43,1
-0.63,2.79,9.61,1
-0.16,0.71,9.92,1
-0.9,0.86,8.32,1
-3.06,-0.9,13.57,1
-5.41,-3.37,14.2,1
-5.14,-5.77,12.16,1
-1.45,-1.02,10.08,1
-1.69,0.86,11.02,1
-3.73,-0.9,14.75,1
-3.06,-4.98,13.57,1
-0.39,-8.24,8.08,1
1.96,-5.37,4.51,1
-3.33,1.02,4.94,1
-1.77,-1.18,11.77,1
-0.43,-0.51,10.16,1
0.59,1.49,9.65,1
-0.39,3.45,10.9,1
-1.26,1.41,12.83,1
-2.24,-0.51,12.32,1
-0.98,-0.12,11.38,1
-0.31,2.28,10.79,1
-3.26,0.27,11.89,1
-0.47,-0.16,8.39,1
1.33,1.84,7.14,1
-0.08,2.24,8.71,1
-1.06,1.8,10.55,1
0.86,-0.43,13.34,1
-1.33,4.51,7.81,1
-2.2,2.86,9.65,1
-2.94,-0.51,9.3,1
-2,0.08,8,1
0.24,3.33,6.47,1
-1.69,-0.55,12.36,1
-1.45,-0.78,11.34,1
-0.67,2.39,10.67,1
-0.47,1.8,10.59,1
-5.3,-0.04,13.45,1
-6.51,-4.67,13.93,1
-4.04,-5.53,12.16,1
-1.14,-0.24,11.45,1
-0.9,2.55,11.96,1
-0.27,0.55,11.96,1
-0.39,-3.33,10.47,1
-0.12,-5.1,7.65,1
-0.94,3.41,10.9,1
-3.3,0.12,12.59,1
-2.47,-0.55,11.06,1
-0.39,1.96,9.38,1
-0.63,3.77,9.53,1
-1.37,2.94,10.43,1
0.78,0.43,11.69,1
1.77,1.14,7.77,1
-1.77,1.69,13.61,1
-3.92,-2.47,13.49,1
-1.92,-1.18,10.59,1
0.78,1.14,7.92,1
-1.61,-0.39,10.12,1
-0.08,-0.59,9.26,1
-1.1,3.57,9.22,1
-1.06,2.63,10.4,1
-1.45,-0.39,10.47,1
-1.88,-1.29,10,1
0.04,1.65,8.71,1
-2.12,-0.47,9.89,1
1.53,-2.16,5.1,1
2.31,0.47,6.94,1
-0.51,0.63,11.69,1
-2.86,-1.73,14.4,1
-3.57,-4.35,12.36,1
-0.9,-0.51,10.9,1
-2,0.71,11.06,1
0.98,0.39,13.26,1
1.22,2.43,7.61,1
-0.67,4.39,9.41,1
-2.2,2.98,10.75,1
-1.61,0.16,9.57,1
-1.73,1.14,11.06,1
-3.22,-1.57,13.69,1
-5.41,-5.53,14.47,1
-3.1,-4.51,12.36,1
0.24,-0.94,10.51,1
1.45,0.35,7.81,1
1.88,-1.26,7.81,1
-0.75,1.84,9.65,1
-1.02,5.1,10.2,1
-2.04,4.63,11.57,1
-2.08,0.75,12.63,1
-1.73,-0.71,12.71,1
-0.47,0.08,11.02,1
0.78,1.69,10.2,1
-1.41,-1.06,7.34,1
-1.92,0.04,7.06,1
-0.82,2.98,6.86,1
-0.98,3.96,7.96,1
-0.98,2.9,9.92,1
-0.2,2.86,10.9,1
-0.16,3.26,10.59,1
-2.94,1.33,12.04,1
-1.69,-0.86,11.92,1
-0.04,-0.04,11.14,1
0.51,2.79,10.63,1
-0.12,3.02,10.4,1
-1.77,0.08,11.92,1
-0.51,3.06,7.49,1
1.49,3.1,7.14,1
-0.55,0.35,7.88,1
-0.12,-2.55,8.51,1
-1.26,2.94,10.08,1
-2.86,0.82,12.24,1
-1.69,-0.55,9.06,1
0.27,1.29,7.69,1
0.2,2.75,8.39,1
-1.8,-1.45,10.79,1
0.43,1.18,8.04,1
0.51,1.65,7.3,1
0.39,-2.63,9.69,1
-0.94,3.88,8.9,1
-1.53,1.88,10.67,1
-1.26,0.12,10.04,1
-0.31,-0.75,8.39,1
-0.82,2.31,7.49,1
-1.69,4.08,8,1
-0.08,-0.27,9.89,1
0.39,1.96,9.61,1
-2.16,2.79,11.02,1
-3.22,1.92,13.02,1
-2.08,0.27,10.51,1
-0.04,-0.24,8.63,1
-1.26,-1.26,12.59,1
-1.49,-1.65,12.47,1
-1.41,-0.82,11.22,1
-1.84,2.12,11.14,1
-3.06,-0.51,13.1,1
-4.79,-1.92,12.83,1
-2.35,-0.51,10.94,1
-0.08,2.12,9.14,1
-0.04,3.37,10.98,1
-2,2.04,13.45,1
1.84,-0.47,12.94,1
1.06,3.18,7.34,1
-1.61,2.35,8.75,1
