Axial,Tangential,Radial,fault
0.9,3.37,8.55,0
0.9,-1.33,6.32,0
-2.24,-2.71,13.73,0
-2.55,3.33,13.73,0
-2.51,4.71,9.65,0
1.18,0.27,9.65,0
0.04,-2.16,9.41,0
-2.86,0.35,9.89,0
-1.53,3.02,13.93,0
1.02,3.57,8.36,0
0.82,-1.06,6.16,0
-2.16,-3.45,13.02,0
-2,3.45,14.08,0
-1.57,3.3,8.94,0
0.9,0.12,9.26,0
0.2,-2.2,10.28,0
-2,0.08,10.2,0
-1.92,3.53,9.26,0
1.14,3.22,9.49,0
0.24,0.12,5.81,0
-1.73,-3.1,12,0
-2.16,2.82,13.96,0
0.98,3.14,9.73,0
0.59,0.55,8.98,0
0.27,-2.67,10.79,0
-2.08,0.75,10.4,0
-1.73,4.08,8.79,0
1.26,2.82,10,0
0.27,0.86,6,0
-2,-3.3,10.79,0
-2.59,2.59,14.47,0
1.49,2.67,10.04,0
0,1.14,6.04,0
0.63,-2.79,11.45,0
-1.88,0.08,10.87,0
-1.14,3.41,9.26,0
0.24,1.18,7.61,0
0.63,0.43,6,0
-1.18,-3.45,9.96,0
-2.86,2.51,14.24,0
1.45,2.75,10.98,0
-0.04,1.45,6.28,0
0.67,-3.26,11.49,0
-1.29,-0.9,11.61,0
-1.37,4.24,8.98,0
-0.47,2.04,7.41,0
0.63,-3.45,11.22,0
-1.65,-3.49,11.96,0
-2.9,1.41,13.89,0
0.47,3.57,11.3,0
1.29,-0.16,7.06,0
-1.29,-3.49,8.12,0
-3.3,1.88,13.38,0
0.08,4.24,11.49,0
-0.43,2.67,6.51,0
0.94,-3.33,11.06,0
-1.65,-1.26,11.89,0
-0.78,4.2,10.2,0
-0.63,2.79,6.28,0
0.9,-3.88,10.55,0
-0.94,-2.9,12.59,0
-3.14,0.9,12.83,0
0.24,4.12,11.92,0
1.8,-0.35,7.65,0
-1.41,-2.28,7.77,0
-2.71,0.94,12.67,0
0,3.77,11.69,0
-0.31,3.02,6.51,0
0.98,-3.92,9.34,0
-1.77,-1.45,13.02,0
-0.55,4.08,11.3,0
-0.31,3.53,6.55,0
2.24,-0.71,9.02,0
-0.94,-2.2,7.37,0
-3.18,0.55,11.53,0
-0.51,3.88,11.22,0
2.16,-0.55,8.98,0
-0.63,-2.12,7.88,0
-1.96,-2.71,11.1,0
-0.94,4.24,10.67,0
-0.2,4.2,7.02,0
1.02,-2.79,7.81,0
-2,-3.06,13.85,0
-0.43,3.41,12.87,0
0.47,3.69,7.3,0
1.73,-0.51,9.57,0
-0.27,-1.69,8.47,0
-2.71,0.24,10.24,0
-1.53,3.53,10.24,0
1.73,-0.43,9.57,0
0.51,-1.65,8.59,0
-1.61,-3.02,14.24,0
-1.22,3.53,13.06,0
1.22,2.59,8.28,0
0.63,-1.22,6.32,0
0,-3.3,13.65,0
-2.82,0.39,10.12,0
-2.35,4.04,9.73,0
-2.59,-0.2,9.96,0
-1.22,4.94,9.49,0
1.1,3.14,8.55,0
0.43,-0.9,6.2,0
-1.77,-3.53,12.87,0
-1.77,3.26,13.85,0
1.14,3.02,8.98,0
1.22,-0.04,9.49,0
0.08,-2.08,9.89,0
-2.31,0.04,9.96,0
-1.69,4.82,9.38,0
1.14,3.06,8.98,0
0.08,-0.24,5.92,0
-1.77,-3.88,12.87,0
-1.88,3.02,13.89,0
1.1,2.51,9.49,0
0.9,0.2,9.26,0
0.43,-2.63,10.43,0
-1.84,0.71,10.36,0
-2.2,4.12,8.87,0
1.02,2.82,9.53,0
0.63,0.31,5.96,0
-1.96,-4.04,11.96,0
-1.8,3.06,14.32,0
0.98,3.1,9.53,0
0.63,0.75,8.94,0
0.24,-2.79,11.02,0
-2.12,0.43,10.2,0
-1.49,3.53,8.9,0
1.29,3.06,9.81,0
0.31,0.27,5.84,0
-1.61,-3.41,11.49,0
-2.43,2.39,14.2,0
-1.88,2.98,9.89,0
0.35,0.75,8.75,0
0.12,-2.43,11.1,0
-1.96,0.55,10.55,0
-1.92,5.22,8.75,0
1.53,2.31,8.36,0
0.67,0.31,5.92,0
-1.65,-4.08,11.22,0
-2.16,2.51,14.4,0
1.18,2.71,10,0
0.39,0.98,8.75,0
0.16,-2.47,11.18,0
-1.8,0.55,10.55,0
-1.73,4.04,8.67,0
0.82,0.94,8.2,0
0.47,0.43,5.96,0
-1.8,-3.84,11.06,0
-2.24,2.82,14.36,0
1.18,3.1,9.89,0
0.12,0.9,8.55,0
0.43,-2.63,11.34,0
-2.39,0.78,10.32,0
-1.88,3.8,8.94,0
0.59,0.43,8.47,0
0.31,0.27,5.81,0
-1.84,-3.53,11.57,0
-2.04,2.59,14.08,0
1.18,2.98,10,0
0.35,0.35,5.73,0
-0.08,-2.12,10.87,0
-2.16,0.82,10.43,0
-2.04,4.08,8.87,0
0.71,0.51,8.63,0
0.59,0.24,10.51,0
-1.92,-2.98,11.06,0
-2.12,2.43,14.4,0
1.02,2.75,10,0
0.55,0.16,6.04,0
0.27,-2.24,11.3,0
-2.16,0.67,10.51,0
-2,4.94,8.94,0
0.39,0.71,8.08,0
0.43,-3.06,11.02,0
-1.45,0.67,10.59,0
-3.02,2.43,14.4,0
1.41,2.75,10.51,0
0.67,0.04,5.96,0
-1.45,-3.69,10.28,0
-2.47,2.35,14.44,0
-1.61,3.49,11.1,0
-0.08,1.33,7.57,0
0.35,-3.22,11.18,0
-1.8,0,11.41,0
-1.45,3.8,9.26,0
-0.27,1.73,7.3,0
0.86,0.39,6.24,0
-1.57,-3.49,8.94,0
-2.86,1.37,14.28,0
0.78,3.22,11.22,0
1.33,0.27,6.83,0
0.43,-3.45,11.18,0
-1.45,-1.14,11.96,0
-1.53,4.82,9.92,0
-0.24,2.71,6.67,0
0.63,-3.02,10.83,0
-1.1,-1.73,12.08,0
-3.06,1.06,10.67,0
-0.12,4.43,11.61,0
1.53,-0.08,7.88,0
-0.59,-2.35,7.73,0
-3.33,0.27,12.24,0
-0.63,4.43,12.04,0
1.96,-0.78,8.28,0
1.14,-3.22,8.94,0
-1.33,-2.12,13.18,0
-0.82,4.39,11.57,0
0,3.65,6.79,0
0.9,-3.02,7.77,0
-0.35,-2.16,7.96,0
-3.02,0.12,10.71,0
-2.04,4.63,11.02,0
1.92,-0.55,9.45,0
-0.43,-2.67,8.24,0
-2.98,0.39,10.32,0
-0.82,3.53,10.08,0
0.47,3.96,7.65,0
1.1,-1.8,6.83,0
-2.08,-3.02,13.73,0
-1.06,3.3,13.34,0
0.43,3.88,8.32,0
1.22,-0.12,9.61,0
0.08,-2.12,9.57,0
-2.59,0.35,10,0
-1.92,4.39,9.69,0
0.75,3.61,9.34,0
0.86,-0.86,6.12,0
-1.84,-2.86,13.02,0
-1.96,3.3,14.04,0
1.29,3.18,9.57,0
0.9,0.43,8.87,0
0.12,-3.26,10.63,0
-2.08,0.12,10.59,0
-2.16,4.16,8.71,0
0.43,0.9,8.67,0
0.24,0.35,5.57,0
-1.22,-3.57,11.26,0
-2.28,2.9,14.4,0
1.06,3.33,10.4,0
0.43,0.98,6.04,0
0.71,-2.94,11.1,0
-1.77,0.04,11.18,0
-1.61,4.43,9.34,0
0.16,1.65,7.65,0
0.63,0.63,6.2,0
-1.73,-3.22,9.38,0
-2.55,1.92,14.59,0
1.33,2.75,11.26,0
0,1.45,6.63,0
0.75,-3.37,11.38,0
-1.14,-0.94,11.41,0
-1.29,4.24,9.77,0
-0.27,2.04,6.71,0
0.94,-3.57,11.22,0
-1.14,-3.33,8.67,0
-3.02,2,13.49,0
0.63,3.57,11.45,0
1.33,-0.31,6.9,0
-1.22,-3.69,8.08,0
-1.49,1.77,13.18,0
-1.18,3.33,10.16,0
-0.12,2.71,6.67,0
0.71,-3.57,10.2,0
-1.57,-1.65,12.87,0
-0.75,3.92,10.79,0
-0.59,3.37,6.51,0
2,-3.77,9.53,0
-0.82,-2.31,7.61,0
-3.41,0.43,11.92,0
-0.51,4.2,11.77,0
1.92,-0.67,8.75,0
-0.71,-2.08,7.53,0
-1.88,0.35,11.14,0
-0.82,4.12,12.28,0
-0.2,3.77,6.94,0
1.18,-2.94,7.81,0
-1.88,-3.06,13.81,0
-0.86,3.84,12.51,0
0.55,3.49,7.49,0
1.88,-0.31,9.49,0
-0.08,-1.96,8.63,0
-2.94,-0.08,9.96,0
-2.16,4.31,9.73,0
1.33,-0.35,9.77,0
0.98,-0.98,6.2,0
-2.16,-2.94,13.81,0
-1.33,3.41,13.93,0
1.02,3.1,9.14,0
0.43,0.24,5.84,0
0,-2.59,10.12,0
-2.12,0.27,10.71,0
-1.88,3.77,9.1,0
0.24,0.86,8.67,0
0.78,0.27,6.08,0
-1.88,-3.88,10.55,0
-2.31,1.73,14.63,0
0.59,3.49,10.9,0
1.1,0.78,6.39,0
0.63,-3.14,11.49,0
-1.73,-0.55,11.41,0
-1.26,3.84,9.85,0
-0.39,2.59,6.71,0
0.9,-3.77,10.94,0
-1.61,-1.14,12.32,0
-1.06,4.08,10.4,0
0,4.12,6.28,0
1.88,-0.63,7.81,0
-1.26,-2.39,7.81,0
-3.14,0.51,12.08,0
-0.27,5.02,11.26,0
-0.16,3.61,8.63,0
1.14,-3.53,8.28,0
-1.8,-2.59,13.85,0
-0.98,4.12,12.24,0
0.16,3.8,7.22,0
2.12,-2.82,7.34,0
-0.78,-2.43,7.96,0
-2.59,-0.39,10.55,0
-1.73,4.79,10.16,0
1.92,-0.51,9.85,0
-0.08,-2.39,8.79,0
-2.67,-0.27,10.28,0
-2,4.24,9.41,0
0.63,3.65,8.67,0
0.78,-0.82,6.2,0
-2.2,-3.18,13.18,0
-1.77,3.73,14.24,0
1.26,3.1,9.61,0
0.98,0.31,8.63,0
0.43,-2.82,10.83,0
-1.96,0.35,10.75,0
-1.92,4.47,9.26,0
1.57,2.71,7.85,0
0.55,0.43,5.88,0
-1.33,-4.04,9.73,0
-2.9,2.39,13.93,0
-1.33,3.65,11.61,0
0,1.73,6.86,0
0.51,-3.61,11.18,0
-1.29,-1.18,12.28,0
-1.1,4.04,10.24,0
-0.51,3.02,6.43,0
1.77,-4.31,9.57,0
-1.26,-2.55,7.49,0
-2.82,0.55,11.96,0
-0.67,3.8,11.02,0
2.2,-0.82,9.22,0
-0.71,-2.16,7.85,0
-2.08,-0.24,10.87,0
-0.51,4.63,10.94,0
0.24,3.73,7.3,0
0.9,-2.16,6.98,0
-2.08,-2.82,13.93,0
-0.86,3.8,13.34,0
0.94,3.57,8.16,0
1.06,0,9.65,0
0.16,-2.47,9.61,0
-2.47,0.63,9.85,0
-1.61,4.12,9.34,0
0.86,3.37,9.02,0
0.35,0.08,5.81,0
-1.69,-3.45,12.28,0
-2.2,3.33,14,0
-1.65,4.31,10.16,0
0.51,0.94,8.67,0
0.51,-2.98,10.98,0
-1.8,0.2,11.26,0
-1.88,4.39,9.1,0
1.1,2.47,7.57,0
0.86,0.31,6.43,0
-1.49,-3.45,9.18,0
-2.59,2.08,13.96,0
-1.06,3.53,11.49,0
-0.2,2.12,6.79,0
0.35,-3.18,11.18,0
-1.65,-0.86,12,0
-1.14,4.35,10.12,0
-0.39,2.67,6.24,0
0.82,-3.41,10.16,0
-0.82,-1.69,12.67,0
-3.33,4.63,11.02,0
-0.27,3.53,11.53,0
1.92,-0.67,8.47,0
-0.82,-2.9,7.69,0
-3.3,0.78,11.34,0
-0.82,4.28,11.41,0
2.08,-0.75,9.02,0
0.94,-2.98,7.88,0
-1.84,-3.02,14.2,0
-0.75,3.92,12.36,0
0,4.28,7.37,0
1.06,-2.24,6.94,0
-0.51,-2.12,8.08,0
-2.67,0.35,10.24,0
-1.69,3.73,9.89,0
1.57,-0.47,9.81,0
0,-2.94,9.18,0
-2.39,-2.94,10.24,0
-1.29,3.65,13.73,0
1.02,3.45,8.71,0
0.71,-0.55,5.96,0
-2,-2.75,12.83,0
-1.45,3.02,14.47,0
1.29,2.55,9.57,0
0.78,0.59,8.43,0
0.47,-2.86,10.79,0
-2.16,0.59,10.63,0
-1.77,4.16,8.98,0
1.1,3.26,10.59,0
0.63,0.51,6.12,0
-1.49,-3.88,9.69,0
-2.71,1.77,14.08,0
-1.45,3.8,10.9,0
0.2,1.37,7.1,0
0.67,-3.22,10.94,0
-1.26,-0.51,11.89,0
-1.33,3.73,9.69,0
-0.12,3.02,6.63,0
1.61,-0.27,10.4,0
-1.06,-3.14,7.81,0
-2.79,0.9,13.14,0
0.04,4.28,11.53,0
2.12,-0.16,8.2,0
-1.02,-2.16,7.41,0
-1.84,-2.35,11.73,0
-0.75,4.12,11.3,0
-0.2,4,6.83,0
1.37,-2.98,8.43,0
-1.69,-3.06,13.57,0
-0.35,3.84,12.32,0
0,3.88,6.9,0
1.92,-0.04,9.57,0
-0.27,-1.77,8.51,0
-2.98,-0.2,10.24,0
-1.61,3.73,10.16,0
1.88,-0.51,9.73,0
0,-1.8,9.02,0
-2.08,-3.18,13.73,0
-1.14,3.61,13.22,0
0.98,3.49,8.59,0
0.27,-0.67,5.88,0
-2.31,-3.41,13.14,0
-1.29,3.69,14,0
-1.96,3.69,9.49,0
0.94,0.55,9.06,0
0.04,-2.9,10.59,0
-1.88,0.31,10.83,0
-2.08,4.51,8.98,0
1.06,2.31,10.51,0
0.63,0.27,6.08,0
-1.8,-3.49,9.53,0
-2.59,1.92,14.4,0
0.71,3.02,10.98,0
-0.27,1.88,7.14,0
0.67,-3.65,11.38,0
-1.73,-0.98,11.85,0
-1.18,3.96,10.16,0
-0.2,2.71,6.47,0
0.82,-3.49,10.12,0
-0.71,-3.06,12.75,0
-3.45,0.9,12.04,0
-0.16,3.84,11.92,0
1.45,-0.31,8.43,0
-0.9,-2.47,7.69,0
-2.86,0.31,11.34,0
-1.29,4.24,10.9,0
0.04,-0.47,9.06,0
0.94,-3.22,7.77,0
-2.08,-2.71,14.04,0
-0.82,3.8,12.71,0
0.51,3.61,7.73,0
1.02,-1.88,6.51,0
-0.47,-1.96,8.59,0
-2.55,0.27,10.24,0
-2.24,4.82,9.18,0
1.1,0.27,9.65,0
0.78,-0.63,9.85,0
-2.39,-2.94,13.1,0
-1.41,2.63,14.36,0
0.94,3.1,9.41,0
0.71,-0.12,6.08,0
0.51,-3.77,11.49,0
-1.96,0.51,10.55,0
-1.69,4.59,9.1,0
0.35,1.1,8.16,0
0.27,-2.75,11.38,0
-1.69,0.31,11.06,0
-2.82,2.51,14.2,0
0.82,3.49,11.34,0
0.98,0.04,6.35,0
-1.29,-3.18,8.51,0
-3.33,2.31,13.69,0
-1.53,4.94,11.57,0
-0.43,3.22,6.63,0
1.1,-4,10.47,0
-1.53,-1.33,12.59,0
-0.82,4.12,10.63,0
-0.04,2.9,6.55,0
1.18,-3.84,9.34,0
-0.9,-2.2,7.53,0
-3.02,0.51,11.49,0
-1.02,3.96,10.87,0
1.73,-0.31,9.18,0
-0.39,-2.35,7.73,0
-2.71,0.71,10.63,0
-0.55,3.8,10.28,0
0.2,3.84,7.34,0
1.1,-2.16,6.9,0
-2.04,-2.67,13.89,0
-1.14,3.41,13.61,0
1.26,3.3,8.28,0
1.33,0.08,9.69,0
0.08,-2.08,9.89,0
-2.55,0.35,9.96,0
-1.84,3.61,9.22,0
1.65,3.53,9.49,0
0.43,-0.04,5.81,0
-1.69,-3.14,11.89,0
-2.2,2.28,14.28,0
-2,4.24,10.51,0
0.35,1.1,7.92,0
0.27,-2.63,11.26,0
-1.69,0.08,11.69,0
-1.33,3.8,9.38,0
0.71,2.35,6.79,0
1.41,-0.24,7.14,0
-1.18,-3.57,7.96,0
-2.98,1.45,12.71,0
-0.12,4.08,11.57,0
-0.35,-0.16,8.2,0
1.18,-3.3,9.26,0
-1.73,-2.67,13.22,0
-0.55,3.41,12,0
0.2,3.45,6.98,0
1.06,-2.86,7.53,0
-0.59,-1.92,13.81,0
-2.71,-0.08,10.32,0
-1.84,4.35,9.73,0
1.41,-0.16,9.57,0
0.04,-2.43,9.18,0
-2.67,0.67,9.96,0
-1.61,3.33,9.1,0
1.14,3.02,9.34,0
0.59,-0.24,5.81,0
-1.88,-3.41,11.34,0
-2,3.1,14.04,0
-2.08,3.84,10.24,0
0.16,1.61,8.12,0
0.43,-3.53,11.53,0
-1.84,0.24,11.3,0
-1.69,3.96,8.87,0
0.67,1.65,6.9,0
1.33,0.24,6.79,0
-1.22,-2.98,8.2,0
-2.9,1.14,13.18,0
0.12,3.92,11.49,0
-0.27,2.94,6.43,0
1.18,-3.8,9.45,0
-1.84,-2,13.02,0
-0.67,4.2,11.65,0
-0.16,3.84,6.67,0
2.28,-3.22,8.24,0
-0.67,-2.51,7.69,0
-2.75,0.63,10.59,0
-1.8,4.39,11.22,0
1.8,-0.67,9.57,0
-0.31,-1.73,8.39,0
-2.12,-0.2,10.12,0
-0.98,3.65,9.73,0
0.55,3.69,8.43,0
0.59,-1.26,6.12,0
-2,-2.86,13.73,0
-1.22,3.02,13.96,0
-2.28,3.53,8.98,0
1.02,0.27,9.26,0
-0.12,-2.31,10.51,0
-2.04,0.86,10.36,0
-2.08,4.59,8.75,0
1.22,0.98,8.79,0
0.47,0.51,5.92,0
-1.33,-3.96,10.79,0
-2.51,3.06,14.4,0
1.61,1.92,10.75,0
-0.04,1.65,6.2,0
0.63,-3.57,11.53,0
-1.37,-0.43,11.41,0
-1.02,3.96,9.3,0
-0.27,1.65,6.63,0
0.78,-3.3,11.14,0
-1.18,-3.14,12,0
-2.94,1.49,10.4,0
0.31,4.31,11.53,0
1.73,-0.43,7.65,0
-1.29,-2.59,7.85,0
-3.14,0.63,12.28,0
-0.31,4.43,11.49,0
-0.27,3.69,8.39,0
0.75,-3.22,8.47,0
-2,-2.47,13.96,0
-0.67,4.28,12.24,0
0.2,4.04,7.14,0
2.12,-2.82,7.37,0
-0.27,-2.39,8,0
-2.63,-0.35,10.55,0
-1.88,4.86,10.32,0
1.69,-0.04,9.69,0
0,-2.16,8.75,0
-2.31,0.2,10.2,0
-0.78,3.14,13.93,0
0.98,3.26,8.63,0
0.75,-0.47,6.16,0
-2.12,-3.37,12.4,0
-2.16,3.06,14.44,0
-1.84,2.28,10.2,0
0.75,0.63,8.12,0
0.27,-3.06,11.18,0
-1.77,0.16,10.94,0
-1.37,3.73,9.18,0
1.33,1.65,7.45,0
0.9,0.16,6.32,0
-1.14,-3.57,8.79,0
-2.94,2,13.45,0
0.78,3.33,11.49,0
-0.47,2.63,6.86,0
0.75,-3.49,10.47,0
-1.49,-1.26,12.59,0
-1.53,4.55,10.43,0
-0.31,3.02,6.59,0
0.82,-3.73,9.1,0
-1.22,-2.24,7.45,0
-3.02,0.71,11.73,0
-0.86,4.2,10.79,0
2.39,-0.86,8.87,0
-0.51,-2.12,7.49,0
-2.71,-0.04,11.06,0
-1.45,4.16,10.47,0
0.2,3.65,9.65,0
1.22,-2.67,7.1,0
-2.2,-3.26,13.89,0
-1.06,4,13.49,0
1.18,3.92,7.88,0
1.26,-0.31,9.65,0
-0.27,-1.65,9.49,0
-2.39,0.47,9.96,0
-1.8,3.96,9.57,0
0.86,0.35,9.14,0
0.59,0.24,5.84,0
-2.16,-3.41,11.92,0
-2.75,2.67,14.28,0
1.53,2.71,10.2,0
0.16,1.02,5.81,0
0.16,-2.79,11.22,0
-1.49,-0.2,11.22,0
-1.49,4.24,8.87,0
0.08,1.53,6.94,0
1.06,0.2,6.71,0
-1.22,-3.3,8.28,0
-2.75,1.26,13.49,0
0.16,3.88,11.41,0
1.8,0.04,7.73,0
0.78,-3.84,10,0
-1.84,-1.53,12.94,0
-0.75,4.08,11.61,0
-0.39,3.33,6.43,0
0.98,-2.79,8.36,0
-0.47,-2.24,13.38,0
-3.1,0.67,12.51,0
-1.53,4.51,10.83,0
1.61,-0.27,9.49,0
-0.2,-2.08,8.59,0
-2.75,0.08,10,0
-2,4.35,9.81,0
1.02,3.26,9.57,0
0.27,-0.51,5.84,0
-1.96,-2.98,12.47,0
-1.92,2.24,14.16,0
1.22,2.86,10.04,0
0.67,0.12,5.81,0
-0.2,-2.43,10.98,0
-1.61,-0.63,11.22,0
-1.61,4.2,8.71,0
0,1.29,7.22,0
1.26,-3.49,11.06,0
-1.1,-3.77,8.32,0
-2.86,1.37,13.61,0
-0.08,4.31,11.81,0
1.37,-0.12,7.61,0
-0.9,-3.14,7.49,0
-3.26,1.22,12.2,0
-0.94,4.47,11.45,0
-0.63,3.88,6.59,0
1.53,-3.73,8.98,0
-1.8,-3.06,13.3,0
-0.86,4.12,12.04,0
0.35,3.84,6.67,0
1.88,-0.43,9.18,0
-0.47,-2.35,8.08,0
-2.82,0.55,10.24,0
-1.8,4.94,10.55,0
1.65,-0.2,9.57,0
0.27,-2.31,8.9,0
-2.16,-2.75,13.93,0
-1.1,3.37,13.61,0
1.02,3.77,8.67,0
0.94,-0.94,6.04,0
-2.31,-2.94,13.18,0
-1.77,3.41,14.12,0
-2.43,4.08,9.49,0
0.86,0.59,9.02,0
0.43,-2.51,11.14,0
-1.96,0.71,10.63,0
-1.92,4.47,8.94,0
1.29,2.98,10.04,0
0.51,0.16,6.2,0
-1.84,-3.26,9.61,0
-2.59,2.28,14.12,0
-1.69,2.9,11.34,0
-0.04,1.88,6.79,0
0.75,-3.57,11.3,0
-1.57,-0.43,11.92,0
-0.94,3.14,10,0
-0.43,2.71,6.47,0
0.71,-3.26,10.47,0
-0.75,-2.04,12.4,0
-3.06,1.33,10.79,0
0,4.47,11.61,0
1.8,-0.16,8.2,0
-0.82,-2.24,7.61,0
-2.82,0,11.41,0
-1.02,4.31,10.94,0
-0.16,4.12,9.61,0
0.86,-2.82,7.3,0
-2.31,-3.14,14.16,0
-0.43,3.33,12.94,0
0,3.92,7.77,0
1.77,-1.53,6.59,0
-0.39,-2.59,8.98,0
-2.43,-0.12,9.92,0
-1.41,4.24,9.49,0
1.02,0.24,9.3,0
0.75,-0.86,9.96,0
-2.12,-3.33,12.47,0
-1.96,3.1,14.24,0
1.1,2.82,9.81,0
0.63,0,5.92,0
0.63,-2.71,11.18,0
-2.16,0.59,10.83,0
-1.41,3.84,9.49,0
0,1.06,7.57,0
0.63,-2.9,11.49,0
-1.33,-3.61,9.38,0
-2.9,1.92,13.89,0
0.59,3.73,11.77,0
1.18,-0.04,6.94,0
-1.29,-3.33,8.24,0
-2.94,1.69,12.75,0
-1.22,4.43,10.47,0
-0.59,3.45,6.51,0
0.75,-3.8,9.1,0
-1.84,-2.51,13.34,0
-0.78,3.96,11.96,0
-0.27,3.8,6.79,0
1.88,-0.67,7.92,0
-0.31,-2.71,8,0
-3.06,0.35,10.55,0
-1.53,4.28,10.47,0
1.84,-0.59,9.61,0
0.08,-2.08,8.87,0
-2.2,-2.94,13.77,0
-1.84,3.3,13.77,0
0.9,3.26,8.83,0
0.43,-0.9,6.04,0
-2.12,-3.22,12.83,0
-2.2,3.1,14.08,0
-2.28,4.75,9.69,0
0.78,0.55,8.87,0
0.24,-2.59,11.14,0
-1.57,0.24,10.83,0
-1.57,3.57,8.87,0
1.22,2.51,10.9,0
0.98,0.39,6.28,0
-1.61,-3.57,9.57,0
-2.86,2.28,14.16,0
-1.1,3.3,11.3,0
-0.12,2.04,6.83,0
0.86,-3.57,11.02,0
-1.73,-1.41,12.12,0
-1.02,4.12,10.67,0
-0.47,2.82,6.24,0
1.1,-3.49,9.73,0
-0.82,-2.2,7.57,0
-3.33,0.67,11.96,0
-0.55,4.31,11.18,0
1.96,-0.39,8.94,0
-0.31,-2.12,7.85,0
-2.59,0.35,10.51,0
-0.55,4.51,10.16,0
0.24,4.08,7.45,0
0.86,-1.96,6.79,0
-2.16,-2.67,14.08,0
-0.71,3.53,13.42,0
1.14,3.33,8.67,0
1.18,0.35,9.49,0
0,-2.43,9.65,0
-2,0.24,10.28,0
-1.92,4.55,8.87,0
1.14,3.06,9.61,0
0.59,-0.12,5.96,0
-1.92,-4,10.51,0
-1.96,2.86,14.32,0
1.1,3.02,10.59,0
0.35,1.1,7.41,0
0.63,-3.53,11.45,0
-1.57,-0.43,11.65,0
-1.22,3.61,9.89,0
0.04,2.16,6.51,0
1.53,-0.27,7.37,0
-1.06,-2.98,7.69,0
-2.59,1.1,12.43,0
0.12,3.3,12,0
2,-0.67,8.16,0
0.98,-3.69,8.83,0
-2.24,-2.79,13.61,0
-0.98,3.84,12.28,0
0.12,3.49,6.98,0
1.18,-2.63,7.22,0
-0.55,-2.04,8.28,0
-2.75,-0.31,10.16,0
-1.8,4.24,10,0
1.61,-0.2,9.89,0
-0.16,-2.71,9.22,0
-2.28,0.59,10.16,0
-1.88,4.35,9.18,0
0.9,3.37,8.98,0
0.51,-0.08,5.84,0
-1.69,-3.1,12.2,0
-2.12,2.9,14.4,0
1.29,2,10.2,0
0.31,0.94,6,0
0.59,-2.86,11.38,0
-1.65,-0.04,11.06,0
-1.69,4.43,9.18,0
-0.27,1.77,7.26,0
1.06,0.27,11.38,0
-0.78,-3.61,8.36,0
-3.3,2.12,13.42,0
0.47,2.9,11.81,0
1.41,-0.24,7.53,0
1.1,-2.75,7.65,0
-1.65,-1.77,12.83,0
-0.75,4.31,10.87,0
-0.08,3.65,6.75,0
0.94,-3.1,8.32,0
-2,-2.59,13.65,0
-0.82,4.2,12.28,0
-1.33,3.88,7.45,0
2.12,-1.02,9.38,0
-0.27,-2.47,8.12,0
-2.59,0.31,10.2,0
-2.12,3.69,9.81,0
0.75,0.08,9.61,0
0.9,-1.33,6.24,0
-2.08,-3.45,13.1,0
-1.18,3.22,14.32,0
1.18,2.94,9.34,0
0.51,0.43,6,0
0.27,-2.35,11.14,0
-1.69,0.24,10.47,0
-1.49,3.96,9.18,0
0.16,1.33,7.53,0
0.78,-0.08,6.16,0
-1.26,-3.53,9.3,0
-2.71,1.49,13.85,0
-0.27,-0.35,6.98,0
0.86,-3.57,10.83,0
-1.41,-1.41,12.43,0
-1.14,4.47,10.36,0
-0.35,3.1,6.35,0
0.78,-3.49,9.3,0
-1.77,-1.88,13.18,0
-0.47,4.12,11.65,0
-1.37,3.88,6.9,0
1.8,-0.31,9.18,0
-0.63,-2.28,7.69,0
-2.79,0.08,10.75,0
-1.45,4.2,10.32,0
1.61,-0.67,9.57,0
1.22,-2.43,7.26,0
-2.51,-2.28,13.85,0
-1.14,3.88,13.38,0
0.75,3.61,8.04,0
0.63,-1.29,6.32,0
0,-2.43,13.14,0
-2.59,0.71,10.04,0
-2.08,4.12,9.65,0
0.98,0.12,9.06,0
0,-2.39,10.4,0
-2,-3.06,10.36,0
-2.16,2.67,9.26,0
1.22,2.51,10.16,0
0.43,0.2,5.84,0
-1.65,-3.65,10.36,0
-2.51,2.35,14,0
-2,4.16,11.14,0
-0.12,1.69,7.34,0
0.43,-3.3,11.18,0
-1.45,-0.9,11.77,0
-1.26,3.96,9.65,0
-0.16,1.69,7.02,0
1.37,-0.12,11.02,0
-0.9,-3.22,7.96,0
-2.86,1.06,13.14,0
0.04,3.96,11.65,0
1.88,-0.04,7.96,0
-1.06,-2.39,7.57,0
-2.2,1.06,11.81,0
-0.71,4.39,11.61,0
-0.08,3.77,6.39,0
1.33,-3.33,8.04,0
-2.24,-2.75,13.81,0
-0.75,3.65,12.59,0
0.35,3.88,7.53,0
1.84,-0.35,9.65,0
-0.35,-2.39,8.83,0
-2.43,0.16,10.04,0
-1.65,4.12,9.65,0
0.78,0.2,9.38,0
0.51,-0.55,5.92,0
-1.73,-3.14,12.63,0
-1.88,3.3,14.24,0
1.33,2.9,10,0
0.51,0.04,5.92,0
0.2,-2.59,11.1,0
-1.77,0.04,11.3,0
-1.69,4.12,8.79,0
0,1.73,7.14,0
1.37,-0.12,6.55,0
-1.22,-3.65,8.71,0
-2.82,1.53,13.89,0
0.43,3.33,11.53,0
1.14,-0.31,7.34,0
0.78,-3.65,10.75,0
